CustomerKey,GeographyKey,FirstName,LastName,BirthDate,MaritalStatus,Gender,YearlyIncome,NumberChildrenAtHome,EnglishEducation,EnglishOccupation,HouseOwnerFlag,NumberCarsOwned,CommuteDistance
11253,69,José,Hernandez,1985-12-08,M,M,60000.00,0,Graduate Degree,Management,1,2,1-2 Miles
11254,612,Johnathan,Vance,1964-08-10,M,M,70000.00,0,Graduate Degree,Management,1,2,5-10 Miles
11255,612,Colin,Lin,1999-02-20,M,M,70000.00,0,Graduate Degree,Management,1,2,5-10 Miles
11256,626,Katelyn,Hernandez,1971-02-10,M,F,70000.00,0,Graduate Degree,Management,1,2,5-10 Miles
11257,345,Jacqueline,Powell,1995-09-23,S,F,120000.00,2,Graduate Degree,Management,1,4,2-5 Miles
11258,352,Xavier,Hill,1998-03-14,M,M,120000.00,2,Graduate Degree,Management,1,4,2-5 Miles
11259,548,Victoria,Stewart,1973-11-30,M,F,100000.00,1,Partial College,Professional,1,4,2-5 Miles
11260,302,Katelyn,Kelly,1991-08-05,M,F,110000.00,2,Bachelors,Management,1,3,2-5 Miles
11261,359,Stephanie,Collins,1988-06-14,M,F,130000.00,2,Graduate Degree,Management,1,1,0-1 Miles
11262,60,Jennifer,Simmons,1968-12-07,M,F,80000.00,3,Bachelors,Management,1,0,0-1 Miles
11263,612,Trinity,Richardson,1990-09-08,M,F,90000.00,5,Partial College,Professional,1,3,2-5 Miles
11264,618,Eduardo,Martin,1993-03-17,S,M,90000.00,5,Partial College,Professional,0,3,0-1 Miles
11265,623,Elizabeth,Jones,1966-11-13,M,F,90000.00,5,Partial College,Professional,1,3,0-1 Miles
11266,632,Taylor,Howard,1987-01-27,S,F,90000.00,0,Partial College,Professional,0,1,5-10 Miles
11267,302,David,Diaz,1971-09-28,S,M,120000.00,2,Partial College,Professional,1,4,2-5 Miles
11268,312,Katelyn,Carter,1997-10-05,M,F,130000.00,2,Graduate Degree,Management,1,2,1-2 Miles
11269,314,Ryan,Foster,1985-05-15,M,M,130000.00,2,Graduate Degree,Management,1,2,0-1 Miles
11270,334,Robert,Lee,1997-07-24,M,M,130000.00,2,Graduate Degree,Management,1,3,0-1 Miles
11271,360,Danielle,Reed,1980-04-30,S,F,150000.00,0,Bachelors,Management,0,4,1-2 Miles
11272,300,Lauren,Martinez,1988-08-27,S,F,70000.00,3,Partial College,Professional,1,0,5-10 Miles
11273,331,Nathan,Lal,1962-10-16,M,M,90000.00,1,Partial College,Professional,1,0,10+ Miles
11274,609,Kyle,Foster,1996-01-06,M,M,50000.00,0,Graduate Degree,Management,1,2,5-10 Miles
11275,310,Jenny,Rai,1993-12-28,M,F,80000.00,0,Graduate Degree,Management,1,2,0-1 Miles
11276,49,Nancy,Chapman,1987-12-28,M,F,80000.00,3,Partial College,Professional,1,2,2-5 Miles
11277,62,Charles,Jackson,1999-02-23,M,M,80000.00,3,Partial College,Professional,1,2,0-1 Miles
11278,614,Jonathan,Phillips,1998-01-08,S,M,90000.00,0,Partial College,Professional,0,1,10+ Miles
11279,616,Amanda,Cook,1997-08-16,M,F,90000.00,0,Partial College,Professional,1,1,10+ Miles
11280,626,Robert,Collins,1974-04-16,M,M,90000.00,0,Partial College,Professional,1,1,10+ Miles
11281,301,Megan,Barnes,1983-12-30,S,F,110000.00,2,Bachelors,Management,1,4,5-10 Miles
11282,612,Christian,Thomas,1992-03-24,M,M,90000.00,4,Partial College,Professional,1,4,1-2 Miles
11283,299,Arturo,Lal,1982-11-23,M,M,110000.00,3,Bachelors,Management,1,2,1-2 Miles
11284,307,Theresa,Serrano,1973-07-06,M,F,110000.00,3,Bachelors,Management,1,2,1-2 Miles
11285,322,Jeremy,Anderson,1976-08-18,M,M,120000.00,3,Partial College,Professional,0,4,2-5 Miles
11286,374,Hunter,Griffin,1978-01-17,M,M,170000.00,0,Graduate Degree,Management,1,4,2-5 Miles
11287,49,Henry,Garcia,1998-12-12,M,M,70000.00,4,Partial College,Professional,0,3,5-10 Miles
11288,301,Cindy,Sanchez,1988-09-11,M,F,110000.00,3,Bachelors,Management,1,3,2-5 Miles
11289,315,Maria,Carter,1989-01-06,M,F,130000.00,3,Bachelors,Management,1,1,0-1 Miles
11290,334,Katelyn,Sanchez,1985-01-02,M,F,130000.00,3,Bachelors,Management,1,3,2-5 Miles
11291,335,Jenna,Wright,1978-12-16,M,F,130000.00,3,Bachelors,Management,1,3,2-5 Miles
11292,361,Seth,Phillips,1984-05-06,S,M,150000.00,2,Partial College,Professional,0,3,0-1 Miles
11293,632,Luke,Long,1978-05-11,S,M,60000.00,0,High School,Professional,0,2,1-2 Miles
11294,618,Dalton,Clark,1983-09-29,M,M,60000.00,0,High School,Professional,0,2,1-2 Miles
11295,311,Taylor,Lewis,1969-10-21,S,F,80000.00,0,Partial High School,Skilled Manual,1,2,5-10 Miles
11296,616,Haley,Richardson,1999-02-13,S,F,50000.00,0,Graduate Degree,Management,1,2,5-10 Miles
11297,301,Noah,Coleman,1991-07-14,S,M,70000.00,0,Graduate Degree,Management,1,2,5-10 Miles
11298,307,Jon,Luo,1970-08-29,M,M,70000.00,0,Graduate Degree,Management,1,2,1-2 Miles
11299,301,Orlando,Vazquez,1992-06-10,M,M,70000.00,0,Graduate Degree,Management,1,2,1-2 Miles
11300,54,Fernando,Barnes,1988-05-10,M,M,80000.00,4,Partial College,Professional,0,3,1-2 Miles
11301,607,Cameron,Rodriguez,1970-08-26,M,M,80000.00,4,Partial College,Professional,1,4,5-10 Miles
11302,539,Spencer,Russell,1997-01-12,S,M,90000.00,3,High School,Professional,0,3,1-2 Miles
11303,614,Julia,Coleman,1994-01-19,S,F,90000.00,3,High School,Professional,0,3,1-2 Miles
11304,547,Julia,Garcia,1988-12-27,M,F,100000.00,3,Partial College,Professional,1,0,5-10 Miles
11305,307,Sean,Evans,1961-02-08,M,M,110000.00,3,Partial College,Professional,0,4,2-5 Miles
11306,312,Micah,Zhou,1966-09-12,M,M,110000.00,3,Partial College,Professional,0,4,2-5 Miles
11307,314,Hunter,Rodriguez,1971-06-20,M,M,80000.00,0,Partial High School,Skilled Manual,1,2,5-10 Miles
11308,546,Ian,Gonzales,1967-11-09,M,M,60000.00,0,High School,Professional,0,2,1-2 Miles
11309,536,Victoria,Lewis,1993-04-01,S,F,60000.00,0,High School,Professional,1,2,5-10 Miles
11310,360,Erin,Sanders,1982-07-17,S,F,70000.00,0,Graduate Degree,Management,1,2,5-10 Miles
11311,626,Gabrielle,Lopez,1961-10-12,S,F,70000.00,0,Graduate Degree,Management,0,2,1-2 Miles
11312,626,Sara,Richardson,1979-04-03,S,F,70000.00,0,Graduate Degree,Management,1,2,5-10 Miles
11313,632,Trevor,Jenkins,1998-07-27,S,M,70000.00,0,Graduate Degree,Management,1,2,5-10 Miles
11314,618,Mya,Flores,1973-02-11,S,F,70000.00,0,Graduate Degree,Management,0,2,1-2 Miles
11315,632,Hailey,Ward,1979-09-21,S,F,70000.00,0,Graduate Degree,Management,0,2,1-2 Miles
11316,51,Luke,Allen,1985-04-12,M,M,60000.00,0,Graduate Degree,Management,1,2,5-10 Miles
11317,548,Victoria,Russell,1982-03-25,S,F,40000.00,0,Partial College,Professional,0,2,5-10 Miles
11318,614,Jessica,Wilson,1997-10-17,S,F,40000.00,0,Partial College,Professional,0,2,1-2 Miles
11319,348,Jade,Bailey,1990-01-04,M,F,70000.00,0,Graduate Degree,Management,0,2,1-2 Miles
11320,325,Morgan,Hill,1964-10-17,M,F,80000.00,0,Graduate Degree,Management,1,2,5-10 Miles
11321,612,Terrance,Raman,1994-10-05,M,M,90000.00,0,Bachelors,Management,1,2,5-10 Miles
11322,611,Sydney,Garcia,1970-05-06,M,F,90000.00,0,Bachelors,Management,1,2,5-10 Miles
11323,314,Jose,Patterson,1967-08-29,S,M,120000.00,4,Graduate Degree,Management,1,3,5-10 Miles
11324,325,Zachary,Anderson,1981-02-03,M,M,90000.00,0,Bachelors,Management,1,2,1-2 Miles
11325,637,Elijah,Ross,1973-03-07,S,M,90000.00,0,Bachelors,Management,1,2,5-10 Miles
11326,300,Rafael,Xie,1984-03-16,M,M,130000.00,3,Bachelors,Management,1,4,0-1 Miles
11327,301,Jaime,Moreno,1963-03-15,M,M,90000.00,0,Bachelors,Management,1,2,5-10 Miles
11328,55,Julian,Griffin,1975-03-13,M,M,90000.00,0,Bachelors,Management,1,2,5-10 Miles
11329,311,Andy,Alvarez,1965-03-25,S,M,90000.00,0,Bachelors,Management,1,2,5-10 Miles
11330,59,Ryan,Thompson,1999-04-24,M,M,110000.00,4,Graduate Degree,Management,1,1,2-5 Miles
11331,63,Samantha,Jenkins,1999-04-23,M,F,90000.00,4,Partial College,Skilled Manual,1,2,1-2 Miles
11332,153,Deanna,Ramos,1962-11-19,S,F,10000.00,0,Graduate Degree,Manual,1,0,0-1 Miles
11333,261,Emily,Miller,1982-07-03,M,F,20000.00,0,Graduate Degree,Clerical,1,0,0-1 Miles
11334,269,Nicole,Brown,1965-03-02,M,F,10000.00,0,Bachelors,Manual,1,0,0-1 Miles
11335,120,Carla,Raman,1974-04-13,M,F,10000.00,0,Bachelors,Manual,1,0,0-1 Miles
11336,204,Shaun,Raji,1968-01-20,M,M,20000.00,0,Graduate Degree,Clerical,1,0,0-1 Miles
11337,273,Jerome,Romero,1995-09-05,M,M,10000.00,0,Bachelors,Manual,1,0,0-1 Miles
11338,154,Frank,Navarro,1960-06-04,M,M,20000.00,0,Graduate Degree,Clerical,1,0,0-1 Miles
11339,202,Dennis,She,1961-05-02,S,M,20000.00,0,Graduate Degree,Clerical,1,0,0-1 Miles
11340,192,Melody,Munoz,1961-09-13,M,F,10000.00,0,Graduate Degree,Clerical,1,0,0-1 Miles
11341,236,Randy,Zeng,1983-01-10,M,M,20000.00,0,Graduate Degree,Clerical,1,0,0-1 Miles
11342,191,Marshall,Wang,1996-01-21,M,M,30000.00,0,Graduate Degree,Clerical,1,0,0-1 Miles
11343,264,Arthur,Carlson,1978-10-01,M,M,10000.00,0,Bachelors,Manual,1,0,0-1 Miles
11344,262,Jessie,Jimenez,1992-05-29,M,F,10000.00,0,Partial College,Manual,1,0,0-1 Miles
11345,224,Robin,Ramos,1970-11-30,S,F,10000.00,0,Partial College,Manual,1,0,0-1 Miles
11346,196,Deanna,Gutierrez,1976-09-03,S,F,10000.00,0,Partial College,Manual,1,1,0-1 Miles
11347,156,Roy,Navarro,1971-03-24,M,M,10000.00,0,Partial College,Manual,1,1,0-1 Miles
11348,151,Shawn,Rai,1973-07-25,M,M,10000.00,0,Partial College,Manual,1,1,0-1 Miles
11349,134,Mindy,Luo,1995-05-16,M,F,10000.00,0,Partial College,Manual,1,1,2-5 Miles
11350,265,Cara,Zhou,1993-07-06,M,F,30000.00,0,Graduate Degree,Clerical,1,0,0-1 Miles
11351,253,Anne,Ramos,1970-08-28,S,F,20000.00,0,Bachelors,Clerical,1,0,0-1 Miles
11352,222,Raymond,Rodriguez,1968-12-14,M,M,10000.00,0,Partial College,Manual,1,1,0-1 Miles
11353,271,Carrie,Ortega,1990-11-30,S,F,30000.00,0,Bachelors,Clerical,1,0,0-1 Miles
11354,119,Deanna,Suarez,1997-07-16,M,F,20000.00,0,Partial College,Manual,1,0,0-1 Miles
11355,275,Roberto,Gutierrez,1960-11-28,M,M,40000.00,0,Graduate Degree,Clerical,1,0,0-1 Miles
11356,6,Terrence,Carson,1980-05-26,S,M,10000.00,0,Partial College,Manual,0,1,2-5 Miles
11357,21,Ramon,Ye,1960-11-30,S,M,10000.00,0,Partial College,Manual,0,1,2-5 Miles
11358,2,Cynthia,Malhotra,1982-05-31,S,F,10000.00,0,Partial College,Manual,0,1,0-1 Miles
11359,7,Jarrod,Prasad,1993-12-30,S,M,10000.00,0,Partial College,Manual,0,1,0-1 Miles
11360,26,Tyrone,Serrano,1983-05-08,S,M,10000.00,0,Partial College,Manual,1,1,2-5 Miles
11361,10,Cindy,Ramos,1966-03-13,M,F,10000.00,0,High School,Manual,1,2,0-1 Miles
11362,33,Damien,Shan,1963-06-26,M,M,10000.00,0,High School,Manual,0,2,0-1 Miles
11363,35,Julian,Ross,1973-08-16,S,M,10000.00,0,High School,Manual,0,2,0-1 Miles
11364,34,Jennifer,Collins,1982-08-20,S,F,10000.00,1,High School,Manual,0,0,2-5 Miles
11365,29,Brittney,Sun,1998-12-12,S,F,10000.00,1,High School,Manual,0,0,1-2 Miles
11366,37,Virginia,Patel,1981-12-11,M,F,20000.00,0,Bachelors,Clerical,1,0,0-1 Miles
11367,12,Calvin,Nara,1988-04-18,M,M,20000.00,0,Bachelors,Clerical,1,0,0-1 Miles
11368,26,Edward,Miller,1961-02-04,S,M,10000.00,1,High School,Manual,0,0,1-2 Miles
11369,29,Ashlee,Tang,1994-07-22,M,F,20000.00,0,Bachelors,Clerical,0,0,0-1 Miles
11370,38,Alicia,Xu,1995-01-12,M,F,20000.00,0,Bachelors,Clerical,1,0,0-1 Miles
11371,26,Lacey,Jai,1989-03-22,M,F,20000.00,0,Bachelors,Clerical,1,0,0-1 Miles
11372,20,Wendy,Romero,1998-03-17,S,F,20000.00,0,Bachelors,Clerical,1,0,0-1 Miles
11373,135,Carly,Luo,1967-12-22,M,F,30000.00,0,Bachelors,Clerical,1,0,0-1 Miles
11374,162,Jimmy,Ortega,1986-04-23,S,M,30000.00,0,Bachelors,Clerical,1,0,0-1 Miles
11375,240,Francisco,Martinez,1963-07-21,M,M,30000.00,0,Bachelors,Clerical,1,0,0-1 Miles
11376,268,Lance,Vazquez,1998-01-07,S,M,40000.00,0,Graduate Degree,Clerical,1,0,0-1 Miles
11377,161,David,Robinett,1998-09-12,M,M,30000.00,0,Graduate Degree,Clerical,1,0,0-1 Miles
11378,184,Shannon,Liang,1981-11-13,S,F,10000.00,1,High School,Manual,0,1,2-5 Miles
11379,214,Gary,Vazquez,1997-08-24,M,M,10000.00,1,High School,Manual,1,1,2-5 Miles
11380,175,Mitchell,Kumar,1974-04-10,S,M,20000.00,0,Partial College,Manual,1,1,1-2 Miles
11381,249,Meredith,Raman,1997-08-08,M,F,20000.00,0,Partial College,Manual,1,1,2-5 Miles
11382,189,Edward,Patterson,1971-03-22,M,M,20000.00,0,Partial College,Manual,1,1,2-5 Miles
11383,206,Marie,Gill,1995-07-03,M,F,30000.00,0,Graduate Degree,Clerical,1,0,0-1 Miles
11384,211,Tiffany,Wang,1999-03-05,M,F,30000.00,0,Bachelors,Clerical,1,0,0-1 Miles
11385,279,Miguel,Allen,1978-05-22,S,M,30000.00,0,Bachelors,Clerical,1,0,0-1 Miles
11386,127,Jaclyn,Cai,1975-11-25,M,F,30000.00,0,Bachelors,Clerical,1,0,0-1 Miles
11387,238,Megan,Ramirez,1996-07-24,S,F,40000.00,0,Graduate Degree,Clerical,1,0,0-1 Miles
11388,279,Joseph,Martin,1974-04-06,M,M,40000.00,0,Graduate Degree,Clerical,1,0,0-1 Miles
11389,130,Karl,Shan,1976-08-23,S,M,10000.00,1,High School,Manual,0,1,2-5 Miles
11390,208,Christine,Raji,1980-07-02,S,F,10000.00,1,High School,Manual,0,1,2-5 Miles
11391,135,Lindsay,Xie,1996-01-28,S,F,10000.00,2,High School,Manual,1,0,0-1 Miles
11392,131,Willie,Zhao,1998-05-05,S,M,10000.00,2,High School,Manual,1,0,0-1 Miles
11393,182,Kurt,Pal,1997-08-02,S,M,10000.00,2,High School,Manual,1,0,0-1 Miles
11394,259,George,McDonald,1991-01-04,S,M,10000.00,2,High School,Manual,1,0,0-1 Miles
11395,118,Beth,Gutierrez,1993-10-16,S,F,30000.00,0,Bachelors,Clerical,1,0,0-1 Miles
11396,175,Ian,Lopez,1997-11-23,M,M,10000.00,2,High School,Manual,0,1,0-1 Miles
11397,197,Latoya,Shan,1976-09-20,S,F,20000.00,0,Partial College,Manual,0,1,0-1 Miles
11398,261,Colin,Nath,1960-08-02,S,M,30000.00,0,Bachelors,Clerical,1,0,0-1 Miles
11399,202,Brenda,Mehta,1984-08-28,S,F,30000.00,0,Bachelors,Clerical,1,0,0-1 Miles
11400,251,Franklin,Raji,1967-07-19,S,M,40000.00,0,Graduate Degree,Clerical,1,0,0-1 Miles
11401,204,Linda,Navarro,1968-06-07,M,F,40000.00,0,Graduate Degree,Clerical,1,0,0-1 Miles
11402,183,Kelli,Cai,1962-04-16,M,F,40000.00,0,Graduate Degree,Clerical,1,0,0-1 Miles
11403,179,Nancy,Schmidt,1980-05-05,S,F,40000.00,0,Graduate Degree,Clerical,1,0,0-1 Miles
11404,133,Megan,Taylor,1995-03-05,S,F,10000.00,0,Partial College,Manual,0,2,0-1 Miles
11405,143,Bonnie,Goel,1998-08-03,S,F,10000.00,0,Partial College,Manual,0,2,0-1 Miles
11406,199,Latoya,Xu,1991-05-05,M,F,20000.00,0,Partial College,Manual,1,1,2-5 Miles
11407,170,Mario,She,1993-10-27,M,M,20000.00,0,Partial College,Manual,1,1,0-1 Miles
11408,257,Darren,Gill,1970-04-29,M,M,10000.00,1,High School,Manual,0,2,0-1 Miles
11409,208,Jacqueline,Hayes,1968-05-23,S,F,10000.00,2,High School,Manual,1,1,0-1 Miles
11410,201,Maurice,Goel,1967-04-13,M,M,20000.00,1,Partial College,Manual,1,0,2-5 Miles
11411,121,Devin,Ross,1995-11-20,M,M,80000.00,2,Partial College,Professional,0,1,2-5 Miles
11412,121,Sydney,Bryant,1993-07-10,S,F,80000.00,2,Partial College,Professional,1,1,10+ Miles
11413,238,Megan,Stewart,1962-10-21,M,F,80000.00,2,Partial College,Professional,0,1,2-5 Miles
11414,241,Ian,Richardson,1971-06-28,S,M,80000.00,2,Partial College,Professional,1,1,10+ Miles
11415,127,Randy,She,1962-11-29,S,M,90000.00,0,Partial College,Professional,0,2,10+ Miles
11416,185,Katrina,Becker,1980-10-03,M,F,60000.00,1,Partial High School,Skilled Manual,1,4,2-5 Miles
11417,222,Lacey,Zheng,1989-07-15,M,F,70000.00,1,High School,Professional,1,2,10+ Miles
11418,160,Rafael,Hu,1993-05-23,S,M,90000.00,0,Partial College,Professional,0,2,10+ Miles
11419,273,Kyle,Scott,1975-09-21,M,M,150000.00,4,Graduate Degree,Management,1,4,0-1 Miles
11420,189,Jordan,Turner,1962-03-05,M,M,100000.00,3,Bachelors,Management,1,4,10+ Miles
11421,172,Amy,Sun,1981-08-20,M,F,110000.00,4,Bachelors,Management,1,4,5-10 Miles
11422,268,Dustin,Deng,1967-08-24,M,M,170000.00,4,Bachelors,Management,1,3,5-10 Miles
11423,147,Jasmine,Stewart,1967-02-03,M,F,80000.00,2,Partial College,Professional,0,1,2-5 Miles
11424,164,Pamela,Garcia,1967-10-16,M,F,80000.00,2,Partial College,Professional,1,2,10+ Miles
11425,184,Ariana,Gray,1988-02-22,M,F,90000.00,2,High School,Professional,1,2,10+ Miles
11426,156,Kristopher,Mehta,1969-01-13,M,M,110000.00,4,Bachelors,Management,1,4,10+ Miles
11427,168,Desiree,Dominguez,1972-05-23,M,F,110000.00,5,Partial College,Professional,1,2,10+ Miles
11428,173,Deanna,Perez,1994-11-04,S,F,120000.00,5,Bachelors,Management,1,2,10+ Miles
11429,218,Marco,Lopez,1993-04-25,M,M,80000.00,1,Partial College,Professional,1,2,10+ Miles
11430,155,Casey,Yuan,1976-08-22,M,F,90000.00,1,High School,Professional,1,2,10+ Miles
11431,120,Bryant,Garcia,1968-06-28,M,M,110000.00,5,Partial College,Professional,1,2,10+ Miles
11432,206,Dominique,Prasad,1964-07-19,M,F,80000.00,2,High School,Professional,1,2,10+ Miles
11433,224,Maurice,Shan,1996-04-27,M,M,80000.00,2,High School,Professional,0,2,2-5 Miles
11434,274,Andre,Lopez,1980-08-08,M,M,170000.00,5,Partial College,Professional,1,4,0-1 Miles
11435,168,Robin,Romero,1961-06-18,S,F,100000.00,4,Partial College,Management,1,4,10+ Miles
11436,273,Taylor,Cox,1970-05-03,M,F,160000.00,5,Partial College,Management,0,4,10+ Miles
11437,190,Alfredo,Moreno,1965-09-22,M,M,90000.00,1,High School,Management,1,3,10+ Miles
11438,162,Jenny,Nara,1999-04-13,M,F,130000.00,5,High School,Management,1,4,0-1 Miles
11439,217,Janet,Munoz,1975-01-30,M,F,90000.00,1,High School,Management,0,3,5-10 Miles
11440,187,Sergio,Weber,1979-11-21,M,M,80000.00,0,Partial High School,Skilled Manual,0,2,5-10 Miles
11441,192,Erika,Gomez,1977-09-12,M,F,90000.00,0,Partial High School,Skilled Manual,0,2,5-10 Miles
11442,224,Joseph,Harris,1976-12-03,M,M,90000.00,0,Partial High School,Skilled Manual,1,2,10+ Miles
11443,31,Grace,Griffin,1994-06-27,S,F,60000.00,0,Bachelors,Professional,0,4,2-5 Miles
11444,32,Tina,Mehta,1999-02-17,M,F,70000.00,0,Bachelors,Professional,1,3,10+ Miles
11445,15,Kari,Kim,1961-03-06,S,F,70000.00,0,Bachelors,Professional,0,3,10+ Miles
11446,5,Bethany,Chander,1965-02-11,S,F,70000.00,0,Bachelors,Professional,0,3,10+ Miles
11447,25,Jennifer,Roberts,1973-03-23,M,F,70000.00,0,Bachelors,Professional,1,4,10+ Miles
11448,35,Kyle,Patterson,1979-05-28,S,M,80000.00,0,Bachelors,Professional,1,3,10+ Miles
11449,37,Alvin,Hu,1966-06-18,M,M,80000.00,0,Bachelors,Professional,1,3,10+ Miles
11450,28,Brett,Mehta,1974-06-27,S,M,130000.00,5,High School,Management,1,4,0-1 Miles
11451,10,Ruben,Muñoz,1965-04-19,S,M,70000.00,0,Bachelors,Professional,0,4,10+ Miles
11452,21,Erika,Rubio,1960-10-13,S,F,80000.00,0,Bachelors,Professional,0,3,10+ Miles
11453,31,Stanley,Malhotra,1972-12-08,S,M,80000.00,0,Bachelors,Professional,0,3,10+ Miles
11454,35,Melinda,Navarro,1965-08-15,S,F,80000.00,0,Bachelors,Professional,0,3,10+ Miles
11455,36,Ross,Sanz,1981-02-08,M,M,100000.00,5,High School,Management,1,2,10+ Miles
11456,17,Jon,Gao,1981-07-21,M,M,120000.00,5,Partial High School,Professional,1,4,10+ Miles
11457,19,Jaime,Gutierrez,1979-02-09,M,F,90000.00,0,Bachelors,Professional,1,3,10+ Miles
11458,16,Bianca,Liu,1977-10-07,M,F,100000.00,5,High School,Management,1,2,10+ Miles
11459,13,Tasha,Deng,1981-03-18,S,F,80000.00,0,Bachelors,Professional,0,3,10+ Miles
11460,33,Melvin,Chande,1989-02-10,S,M,90000.00,0,Bachelors,Professional,0,3,10+ Miles
11461,6,Victor,Jimenez,1975-03-19,S,M,90000.00,0,Bachelors,Professional,0,3,10+ Miles
11462,8,Laura,Lin,1990-08-22,M,F,110000.00,5,High School,Management,1,4,10+ Miles
11463,28,Alisha,Beck,1989-12-19,M,F,110000.00,5,High School,Management,0,4,10+ Miles
11464,38,Alejandro,Huang,1978-10-31,M,M,90000.00,0,Bachelors,Professional,1,4,10+ Miles
11465,23,Louis,Luo,1976-11-24,M,M,90000.00,0,Bachelors,Professional,0,4,10+ Miles
11466,6,Grant,Tang,1999-07-08,M,M,150000.00,5,Partial High School,Management,1,4,10+ Miles
11467,17,Arturo,Zheng,1988-02-09,M,M,170000.00,5,Graduate Degree,Management,1,4,0-1 Miles
11468,278,Jaclyn,Andersen,1978-02-21,M,F,40000.00,1,Bachelors,Skilled Manual,1,0,1-2 Miles
11469,278,Edwin,Raji,1986-11-08,S,M,10000.00,0,Partial High School,Manual,0,2,1-2 Miles
11470,177,Jay,Suarez,1968-04-19,S,M,20000.00,0,Partial High School,Manual,0,2,0-1 Miles
11471,207,Latasha,Suarez,1960-06-24,S,F,30000.00,0,Partial College,Clerical,1,1,2-5 Miles
11472,24,Kenneth,Kumar,1965-05-30,S,M,60000.00,2,Bachelors,Professional,1,2,5-10 Miles
11473,221,Grace,Henderson,1988-12-20,S,F,20000.00,0,Partial High School,Manual,0,2,1-2 Miles
11474,265,Melvin,Xu,1996-12-30,S,M,20000.00,0,Partial High School,Manual,1,2,1-2 Miles
11475,251,Cesar,Subram,1991-03-28,S,M,30000.00,0,High School,Manual,0,1,1-2 Miles
11476,241,Erika,Navarro,1964-07-29,M,F,40000.00,1,Bachelors,Skilled Manual,1,0,1-2 Miles
11477,127,Tristan,Hughes,1990-11-17,S,M,30000.00,0,High School,Manual,0,1,1-2 Miles
11478,218,Billy,Hernandez,1972-06-22,S,M,30000.00,0,High School,Manual,0,1,2-5 Miles
11479,182,Darryl,Wu,1979-07-16,M,M,40000.00,1,Bachelors,Skilled Manual,1,0,1-2 Miles
11480,224,Colleen,Ma,1971-12-12,M,F,40000.00,1,Bachelors,Skilled Manual,1,0,1-2 Miles
11481,156,Erica,Hu,1960-05-26,M,F,40000.00,1,Bachelors,Skilled Manual,1,0,1-2 Miles
11482,272,Adrienne,Torres,1979-09-26,S,F,30000.00,0,High School,Manual,0,1,1-2 Miles
11483,199,Calvin,Chande,1962-10-14,M,M,40000.00,1,Bachelors,Skilled Manual,1,1,0-1 Miles
11484,171,Erick,Sai,1967-05-13,S,M,40000.00,2,Partial College,Clerical,1,0,0-1 Miles
11485,237,Donald,Chandra,1983-12-21,M,M,40000.00,2,Partial College,Clerical,0,0,0-1 Miles
11486,117,Ariana,Rogers,1969-01-23,S,F,10000.00,0,Partial High School,Manual,1,2,1-2 Miles
11487,186,Morgan,Jones,1981-07-24,S,F,10000.00,0,Partial High School,Manual,0,2,1-2 Miles
11488,256,Jermaine,Lopez,1990-08-20,S,M,20000.00,0,Partial High School,Manual,1,2,1-2 Miles
11489,262,Deborah,Goel,1965-09-01,S,F,20000.00,0,Partial High School,Manual,0,2,1-2 Miles
11490,217,Danny,Rubio,1978-03-15,S,M,20000.00,0,Partial High School,Manual,0,2,0-1 Miles
11491,255,Andre,Perez,1985-03-22,M,M,20000.00,0,Partial High School,Manual,0,2,0-1 Miles
11492,115,Terrence,Chander,1962-11-25,S,M,30000.00,0,High School,Manual,0,1,2-5 Miles
11493,255,Dawn,Wu,1966-02-14,S,F,40000.00,2,Partial College,Clerical,1,0,1-2 Miles
11494,267,Jimmy,Gutierrez,1992-07-17,S,M,40000.00,2,Partial College,Clerical,1,0,1-2 Miles
11495,154,Francis,Jimenez,1981-02-19,S,M,40000.00,2,Partial College,Clerical,1,1,1-2 Miles
11496,272,Gary,Ortega,1994-04-12,S,M,40000.00,2,Partial College,Clerical,1,2,0-1 Miles
11497,261,Katrina,Nath,1978-03-26,S,F,40000.00,2,Partial College,Clerical,1,2,1-2 Miles
11498,49,Arturo,Sun,1964-11-04,S,M,40000.00,3,Partial College,Clerical,1,2,1-2 Miles
11499,311,Pedro,Vance,1960-11-05,S,M,40000.00,3,Partial College,Clerical,1,2,1-2 Miles
11500,52,Sarah,Simmons,1991-01-17,S,F,40000.00,0,Graduate Degree,Skilled Manual,1,0,0-1 Miles
11501,49,Brandy,Chandra,1972-11-03,S,F,40000.00,3,Partial College,Clerical,1,2,1-2 Miles
11502,63,Jared,Peterson,1971-08-03,S,M,40000.00,4,Partial College,Clerical,1,1,0-1 Miles
11503,312,Dennis,Wu,1971-09-15,M,M,50000.00,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles
